"CONTEXT", "ID", "TEXT"
"speech:missing-asylumgrant","I have none.","Saya tidak punya."
"speech:missing-asylumgrant","What is that?","Apa itu?"
"speech:ask-missing-accesspermit","Where is the access permit?","Mana izin akses anda?"
"speech:ask-missing-accesspermit","You have no access permit.","Anda tidak punya surat izin akses."
"speech:ask-missing-accesspermit","The access permit is missing.","Surat izin akses tidak ada."
"speech:ask-wrong-name","These names do not match.","Nama disini tidak sama."
"speech:wrong-name","I have two different names.","Saya punya dua nama berbeda."
"speech:wrong-name","I have multiple names.","Saya punya banyak nama."
"speech:wrong-name","My name was changed recently.","Nama saya baru saja diganti."
"speech:ask-wrong-workend","You are not authorized to work this long.","Anda tidak diizinkan bekerja selama ini."
"speech:ask-wrong-workend","This work pass expires before your visit.","Izin kerja ini sudah kadaluwarsa sebelum anda datang."
"speech:wrong-workend","I will renew the pass soon.","Saya akan memperbaruinya segera."
"speech:wrong-workend","I am planning to renew it.","Saya berencana memperbaruinya."
"speech:wrong-workend","My entry permit is longer than I need.","Izin masuk itu lebih lama dibanding yang saya butuhkan."
"speech:ask-wrong-idnumber","These numbers do not match.","Nomor ini tidak sama."
"speech:ask-wrong-idnumber","There is a discrepancy here.","Ada perbedaan disini."
"speech:ask-wrong-idnumber","There are two different numbers here.","Ada dua nomor berbeda disini."
"speech:wrong-idnumber","It must be a mistake. The document is valid.","Pasti ada kesalahan. Dokumennya benar semua."
"speech:wrong-idnumber","Check again.","Cek lagi."
"speech:ask-wrong-face","This does not look like you.","Ini tidak seperti anda."
"speech:ask-wrong-face","Your picture. It is different.","Foto anda. Berbeda."
"speech:ask-wrong-face","Your appearance has changed.","Penampila anda berbeda."
"speech:wrong-face","It is an old picture.","Itu foto lama."
"speech:wrong-face","I had surgery.","Saya sudah melakukan operasi."
"speech:wrong-face","The years have been cruel.","Tahun ini benar-benar kejam."
"speech:wrong-face","I do not know what to say. It is me.","Saya tidak tahu harus bilang apa. Itu saya."
"speech:ask-wrong-issuingcity","This issuing city is incorrect.","Kota penerbitan ini tidak benar."
"speech:ask-wrong-issuingcity","Your passport has false information.","Paspor anda mempunyai informasi yang salah."
"speech:ask-wrong-gender","You are a man?","Anda laki-laki?"
"speech:ask-wrong-gender","It says here that you are male.","Disini tertulis kalau anda laki-laki."
"speech:ask-wrong-gender","You are a woman?","Anda perempuan?"
"speech:ask-wrong-gender","Your passport says you are female.","Paspor anda berkata anda perempuan."
"speech:ask-wrong-gender","Are you a woman or a man?","Apakah anda lelaki atau perempuan?"
"speech:ask-wrong-gender","You are male or female?","Anda lelaki atau perempuan?"
"speech:wrong-gender","The passport is correct.","Paspor itu benar."
"speech:wrong-gender","Why do you ask?","Kenapa anda bertanya?"
"speech:wrong-gender","As the document says.","Sesuai yang ada di dokumen."
"speech:wrong-gender","What is this question?","Pertanyaan macam apa ini?"
"speech:ask-wrong-gender-busted","There is a problem with your documentation.","Ada masalah di dokumentasi anda."
"speech:ask-approved","Glory to Arstotzka.","Hidup Arstotzka."
"speech:ask-approved","Cause no trouble.","Jangan membuat masalah."
"speech:ask-nativesonly","Try again.","Coba lagi."
"speech:ask-nativesonly","Arstotzkans only.","Khusus warga Arstotzka."
"speech:ask-wrong-nation","No entry from Obristan.","Penduduk Obristan dilarang masuk."
"speech:ask-wrong-nation","No entry from Kolechia.","Penduduk Kolechia dilarang masuk."
"speech:ask-wrong-nation","No entry from United Federation.","Penduduk Federasi Serikat dilarang masuk."
"speech:ask-wrong-nation","No entry from Antegria.","Penduduk Antegria dilarang masuk."
"speech:ask-wrong-nation","No entry from Republia.","Penduduk Republia dilarang masuk."
"speech:ask-wrong-nation","No entry from Arstotzka.","Penduduk Arstotzka dilarang masuk."
"speech:ask-wrong-nation","No entry from Impor.","Pendududuk Impor dilarang masuk."
"speech:ask-search","Face the scanner.","Hadap ke pemindai."
"speech:ask-search","Turn towards the scanner.","Berbalik menghadap pemindai."
"speech:ask-detain","Wait here.","Tunggu disini."
"speech:ask-detain","One moment please.","Tunggu sebentar."
"speech:detain","What are you doing?","Apa yang anda lakukan?"
"speech:detain","What is happening?","Apa yang terjadi?"
"speech:detain","What is this?","Apa ini?"
"speech:detain","You cannot do this!","Anda tidak bisa melakukan ini!"
"speech:detain","What will happen to me?","Apa yang akan terjadi padaku?"
"speech:detain","Who do you think you are?","Anda pikir anda siapa?"
"speech:detain","You have no authority for this!","Anda tidak punya kewenangan untuk ini!"
"speech:detain","You are a fool!","Anda bodoh!"
"speech:ask-search-enabled","You have been selected for a random search.","Anda dipilih secara acak untuk pencarian."
"speech:ask-wrong-entryticket-date","This ticket is for another day.","Tiket ini untuk hari lain."
"speech:ask-wrong-entryticket-date","You cannot enter today.","Anda tidak bisa masuk kesini."
"speech:ask-wrong-entryticket-date","The date on this ticket is wrong.","Tanggal di tiket ini salah."
"speech:wrong-entryticket-date","It is my mistake.","Itu kesalahan saya."
"speech:wrong-entryticket-date","Oh?","Oh?"
"speech:ask-missing-entryticket","You cannot enter without a ticket.","Anda tidak bisa masuk tanpa tiket."
"speech:ask-missing-entryticket","Foreigners must present an entry ticket.","Warga asing harus menunjukkan tiket masuk."
"speech:ask-missing-entryticket","Where is your entry ticket?","Mana tiket masuk anda?"
"speech:missing-entryticket","I do not know what that is.","Saya tidak tahu apa itu."
"speech:missing-entryticket","I have none.","Saya tidak punya."
"speech:missing-entryticket","It was lost.","Hilang."
"speech:ask-wrong-identity","I cannot verify your identity.","Saya tidak dapat memverifikasi identitas anda."
"speech:ask-wrong-identity","Your identity does not match.","Identitas anda tidak sesuai."
"speech:ask-wrong-alias","There is no record of this name.","Tidak ada catatan untuk nama ini."
"speech:ask-wrong-alias","I cannot verify your alias.","Saya tidak dapat memverifikasi alias anda."
"speech:ask-wrong-fingerprints","Your fingerprints do not match our records.","Sidik jari anda tidak sesuai dengan catatan kami."
"speech:ask-wrong-fingerprints","I cannot verify your fingerprints.","Saya tidak dapat memverifikasi sidik jari anda."
"speech:ask-contraband","There is zero tolerance for contraband.","Tidak ada toleransi terhadap barang selundupan."
"speech:ask-contraband","You have made a mistake coming here.","Anda membuat kesalahan karena telah datang kesini."
"speech:contraband","You can see that?","Anda bisa melihatnya?"
"speech:contraband","What?","Apa?"
"speech:contraband","I know nothing.","Saya tidak tahu apa-apa."
"speech:contraband","Is it so obvious?","Apakah terlihat jelas?"
"speech:ask-wrong-information","This information does not look correct.","Informasi ini tidak benar."
"speech:ask-wrong-information","This is incorrect.","Ini tidak benar."
"speech:ask-wrong-height","Your height is different.","Tinggi badan anda berbeda."
"speech:wrong-height","Perhaps my shoes are different.","Mungkin sepatu saya berbeda."
"speech:wrong-height","It is a natural difference.","Itu adalah perbedaan alamiah."
"speech:ask-wrong-weight","Your weight is different.","Berat badan anda berbeda."
"speech:wrong-weight","I am wearing different clothes.","Saya menggunakan pakaian berbeda."
"speech:wrong-weight","My weight has changed naturally.","Berat badan saya berubah secara alami."
"speech:ask-criminal","You have interesting face.","Wajah anda sangat menarik."
"speech:ask-criminal","Maybe you should not have come.","Mungkin anda seharusnya jangan datang."
"speech:ask-criminal","We have some questions for you.","Kami punya beberapa pertanyaan untuk anda."
"speech:criminal","I have nothing to say.","Saya tidak bisa bilang apa-apa"
"speech:criminal","Let me through or you will regret it.","Biarkan saya lewat atau anda akan menyesal."
"speech:criminal","I do not like your tone.","Saya tidak suka nada bicara ada."
"speech:ask-wrong-description","This does not sound like you.","Ini tidak terlihat seperti anda."
"speech:ask-wrong-description","You do not match this description.","Anda tidak sesuai dengan deskripsi ini."
"speech:wrong-description","I have changed.","Saya sudah berubah."
"speech:wrong-description","How can you say for sure?","Bagaimana anda bisa meyakinkan itu?"
"speech:wrong-description","Is that good or bad?","Itu berarti baik atau buruk?"
"speech:hidden-paper","Here it is.","Ini dia."
"speech:hidden-paper","Sorry. I have it here.","Maaf, saya punya disini."
"speech:hidden-paper","I have it here.","Saya mempunyainya disini."
"speech:hidden-paper","Here.","Ini."
"speech:ask-wrong-thumbprint","Your thumb print does not match.","Sidik jempol anda tidak sesuai."
"speech:ask-wrong-thumbprint","This print does not match.","Sidik ini tidak sesuai."
"speech:ask-wrong-diploaccess","Your diplomatic authorization does not cover Arstotzka.","Otorisasi diplomatik anda tidak mencakup Arstotzka."
"speech:ask-wrong-diploaccess","You have no diplomatic rights here.","Anda tidak punya izin diplomatik disini."
"speech:ask-wrong-diploaccess","This authorization does not include Arstotzka.","Otorisasi ini tidak termasuk Arstotzka."
"speech:wrong-diploaccess","Nonsense.","Tidak masuk akal."
"speech:wrong-diploaccess","Check with your superiors.","Cek dengan atasan anda."
"speech:wrong-diploaccess","I have full authorization.","Saya punya otorisasi penuh."
"speech:ask-missing-vaccinecert","Where is the vaccine certification?","Mana sertifikat vaksin anda?"
"speech:ask-missing-vaccinecert","Where is your proof of vaccination?","Mana bukti vaksin anda?"
"speech:ask-missing-vaccinecert","All entrants must be vaccinated.","Semua yang masuk harus divaksin."
"speech:missing-vaccinecert","I do not believe in vaccines.","Saya tidak percaya vaksin."
"speech:missing-vaccinecert","I could not afford certification.","Saya tidak bisa mendapatkan sertifikat."
"speech:ask-vaccine-expired","This vaccine has expired.","Vaksin ini sudah kadaluwarsa."
"speech:ask-vaccine-expired","This vaccine is no longer active.","Vaksin ini tidak aktif lagi."
"speech:ask-vaccine-wrongdrugs","You are missing the required vaccination.","Anda tidak punya vaksin yang diperlukan."
"speech:ask-vaccine-wrongdrugs","This vaccine certificate is insufficient.","Sertifikat vaksin ini tidak cukup."
"speech:trade-fingerprints","Here.","Ini."
"speech:trade-fingerprints","Is this ok?","Ini oke?"
"speech:trade-fingerprints","Here are my fingerprints.","Ini sidik jari saya."
"speech:trade-fingerprints","Now I have ink everywhere.","Sekarang tintanya dimana-mana."
"speech:default","Please let me through.","Tolong biarkan saya masuk."
"speech:default","What are you talking about?","Apa yang anda bicarakan?"
"speech:default","I know nothing about this.","Saya tidak tahu apa-apa tentang ini."
"speech:default","I do not know what to say.","Saya tidak tahu harus bilang apa."
"speech:default","Oh?","Oh?"
"face:M00","Short Hair","Rambut Pendek"
"face:M00","Good Vision","Penglihatan Bagus"
"face:M00","Balding","Botak"
"face:M00","Glasses","Kacamata"
"face:M00","Large Mustache","Kumis Tebal"
"face:M01","Bald","Botak"
"face:M01","Large Curly Locks","Keriting"
"face:M01","Glasses","Kacamata"
"face:M02","Cropped Hair","Rambut Dicukur"
"face:M02","Glasses","Kacamata"
"face:M02","Overweight","Gemuk"
"face:M02","No Glasses","Tanpa Kacamata"
"face:M03","Dark Hair","Rambut Gelap"
"face:M03","Mustache","Kumis"
"face:M03","Light Hair","Rambut Tipis"
"face:M03","Glasses","Kacamata"
"face:M10","Beard","Jenggot"
"face:M10","Mustache","Kumis"
"face:M10","Shaved Head","Rambut Dicukur"
"face:M10","Glasses","Kacamata"
"face:M11","Goatee","Seperti Jenggot Kambing"
"face:M11","Perfect Vision","Penglihatan Sempurna"
"face:M11","Mohawk","Mohawk"
"face:M11","Glasses","Kacamata"
"face:M12","Short Cropped Hair","Rambut Dicukur Pendek"
"face:M12","Long Wavy Hair","Rambut Ikal Panjang"
"face:M12","Glasses","Kacamata"
"face:M13","Balding","Botak"
"face:M13","Huge Afro","Afro Besar"
"face:M13","Thick Glasses","Kacamata Tebal"
"face:M20","Balding","Botak"
"face:M20","Curly Hair","Rambut Keriting"
"face:M20","Glasses","Kacamata"
"face:M21","Short Straight Hair","Rambut Pendek Lurus"
"face:M21","Bald","Botak"
"face:M21","Glasses","Kacamata"
"face:M22","Short Light Hair","Rambut Pendek Terang"
"face:M22","Dark Hair","Rambut Gelap"
"face:M22","Glasses","Kacamata"
"face:M23","Widow's Peak","Widow's Peak"
"face:M23","Mustache","Kumis"
"face:M23","Shaved Head","Rambut Dicukur"
"face:M23","Glasses","Kacamata"
"face:M23","Clean Shaven","Gundul"
"face:M30","Tall Forehead","Dahi Tinggi"
"face:M30","Totally Bald","Botak Licin"
"face:M30","Glasses","Kacamata"
"face:M31","Killer Sideburns","Cambang"
"face:M31","Light Hair","Rambut Tipis"
"face:M31","Glasses","Kacamata"
"face:M32","Bobbed Hair","Rambut Pendek"
"face:M32","Long Curly Hair","Rambut Ikal Panjang"
"face:M32","Glasses","Kacamata"
"face:M32","Large Mustache","Kumis Besar"
"face:M33","Short Curly Hair","Rambut Ikal Pendek"
"face:M33","Mustache","Kumis"
"face:M33","Balding","Botak"
"face:M33","Glasses","Kacatama"
"face:M33","No Mustache","Tanpa Kumis"
"face:M40","Bald","Botak"
"face:M40","Long Hair","Rambut Panjang"
"face:M40","Glasses","Kacamata"
"face:M41","Mohawk","Mohawk"
"face:M41","Large Sideburns","Cambang Besar"
"face:M41","Glasses","Kacamata"
"face:M42","Short Curly Hair","Rambut Ikal Pendek"
"face:M42","Flat-top Hair","Rambut Flat-top"
"face:M42","Glasses","Kacamata"
"face:M42","Pencil Mustache","Kumis Pensil"
"face:M43","Unkempt Curly Hair","Rambut Ikal Berantakan"
"face:M43","Mustache","Kumis"
"face:M43","Long Straight Hair","Rambut Lurus Panjang"
"face:M43","Glasses","Kacamata"
"face:F00","Wavy Hair","Rambut Bergelombang"
"face:F00","Short Hair","Rambut Pendek"
"face:F00","Glasses","Kacamata"
"face:F01","Small Head","Kepala Kecil"
"face:F01","Glasses","Kacamata"
"face:F01","Afro","Afro"
"face:F01","Perfect Vision","Penglihatan Sempurna"
"face:F02","Overweight","Gemuk"
"face:F02","Slim Figure","Kurus"
"face:F02","Glasses","Kacamata"
"face:F03","Bobbed Hair","Rambut Pendek"
"face:F03","Long Hair","Rambut Panjang"
"face:F03","Glasses","Kacamata"
"face:F10","Straight Hair","Rambut Lurus"
"face:F10","Long Curly Hair","Rambut Ikal Panjang"
"face:F10","Glasses","Kacamata"
"face:F11","Bobbed Hair","Rambut Pendek"
"face:F11","Afro","Afro"
"face:F11","Glasses","Kacamata"
"face:F12","Short Hair","Rambut Pendek"
"face:F12","Huge Afro","Afro Besar"
"face:F12","Thick Glasses","Kacamata Tebal"
"face:F13","Very Short Hair","Rambut Sangat Pendek"
"face:F13","Long Straight Hair","Rambut Lurus Panjang"
"face:F13","Glasses","Kacamata"
"face:F20","Short Hair","Rambut Pendek"
"face:F20","Long Curly Hair","Rambut Ikal Panjang"
"face:F20","Glasses","Kacamata"
"face:F21","Overweight","Gemuk"
"face:F21","Slim Figure","Kurus"
"face:F21","Glasses","Kacamata"
"face:F22","Bobbed Hair","Rambut Pendek"
"face:F22","Shaved Head","Rambut Dicukur"
"face:F22","Glasses","Kacamata"
"face:F23","Short Curly Hair","Rambut Ikal Pendek"
"face:F23","Long Straight Hair","Rambut Lurus Panjang"
"face:F23","Glasses","Kacamata"
"face:F30","Curly Bobbed Hair","Rambut Ikal Pendek"
"face:F30","Shaved Head","Rambut Dicukur"
"face:F30","Thick Glasses","Kacamata Tebal"
"face:F31","Short Wavy Hair","Rambut Pendek B'gelombng"
"face:F31","Glasses","Kacamata"
"face:F31","Long Hair","Rambut Panjang"
"face:F31","Good Vision","Penglihatan Bagus"
"face:F32","Bobbed Hair","Rambut Pendek"
"face:F32","Light Curly Hair","Rambut Ikal Terang"
"face:F32","Glasses","Kacamata"
"face:F33","Long Hair","Rambut Panjang"
"face:F33","Shaved Head","Rambut Dicukur"
"face:F33","Glasses","Kacamata"
"face:F40","Straight Hair","Rambut Lurus"
"face:F40","Curly Hair","Rambut Ikal"
"face:F40","Glasses","Kacamata"
"face:F41","Bobbed Hair","Rambut Pendek"
"face:F41","Round Face","Kepala Bulat"
"face:F41","Glasses","Kacamata"
"face:F42","Dark Hair","Rambut Gelap"
"face:F42","Long Straight Hair","Rambut Lurus Panjang"
